C:\kb>cpppppp.exe
STL loaded: 61329 triangles
Dimensions: X[-0.475..1.102] Y[-0.390..0.343] Z[-0.503..0.779] m

=============================================================
    TURBO MONSTER 1.3L TRIPLE тАФ COMBAT SIMULATION
    2-Stroke | Turbo | Direct Injection | ALS Active
=============================================================
Time(s) | RPM   | Boost | EGT(C) | Wf(g/s) | Power(kW) | Torque(Nm) | Mode
-----------------------------------------------------------------
  10.3 |  9569 | 1.24 |  510 |   12.53 |     74.2 |     72.2 | G4 446km/h | ALS-SPOOL
  10.4 |  9607 | 1.24 |  510 |   12.59 |     74.4 |     72.2 | G4 448km/h | ALS-SPOOL
  10.5 |  9645 | 1.24 |  509 |   12.64 |     74.6 |     72.0 | G4 450km/h | ALS-SPOOL
  10.6 |  9682 | 1.24 |  509 |   12.69 |     74.6 |     71.8 | G4 452km/h | ALS-SPOOL
  10.7 |  9720 | 1.24 |  508 |   12.72 |     74.5 |     71.4 | G4 453km/h | ALS-SPOOL
  10.8 |  9756 | 1.23 |  508 |   12.74 |     74.4 |     71.0 | G4 455km/h | ALS-SPOOL
  10.9 |  9792 | 1.23 |  507 |   12.76 |     74.2 |     70.6 | G4 457km/h | ALS-SPOOL
  11.0 |  9828 | 1.23 |  507 |   12.77 |     73.9 |     70.0 | G4 459km/h | ALS-SPOOL
  11.1 |  9863 | 1.23 |  506 |   12.77 |     73.6 |     69.5 | G4 460km/h | ALS-SPOOL
  11.2 |  9898 | 1.23 |  506 |   12.77 |     73.2 |     68.9 | G4 462km/h | ALS-SPOOL
  11.3 |  9932 | 1.23 |  505 |   12.76 |     72.8 |     68.2 | G4 463km/h | ALS-SPOOL
  11.4 |  9966 | 1.23 |  505 |   12.74 |     72.3 |     67.5 | G4 465km/h | ALS-SPOOL
  11.5 |  9998 | 1.23 |  504 |   12.72 |     71.7 |     66.8 | G4 467km/h | ALS-SPOOL
  11.6 | 10030 | 1.23 |  504 |   12.69 |     71.2 |     66.0 | G4 468km/h | ALS-SPOOL
  11.7 | 10062 | 1.23 |  503 |   12.66 |     70.6 |     65.2 | G4 470km/h | ALS-SPOOL
  11.8 | 10093 | 1.23 |  503 |   12.63 |     69.9 |     64.4 | G4 471km/h | ALS-SPOOL
  11.9 | 10123 | 1.23 |  502 |   12.59 |     69.3 |     63.6 | G4 472km/h | ALS-SPOOL
PEDAL:0.80 ICE:10.6g/s ALS:25.0g/s EXH_AFR:6.8
  12.0 | 10152 | 1.23 | 1098 |   14.16 |     65.9 |     60.8 | G4 474km/h | ALS-BANG
